Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
Pensive here I sat Alone  but long I sat not  till my womb  Pregnant by thee  and now excessive grown  Prodigious motion felt and rueful throes ,Pensive sat long sat till womb Pregnant thee excessive grown Prodigious motion felt rueful throes,7.64,"Pensive,sat,long,sat,till,womb,Pregnant,thee,excessive,grown,Prodigious,motion,felt,rueful,throes",0.00,
At last this odious offspring whom thou seest  Thine own begotten  breaking violent way  Tore through my entrails  that  with fear and pain Distorted  all my nether shape thus grew Transformed  but he my inbred enemy Forth issued  brandishing his fatal dart  Made to destroy ,odious offspring thou seest Thine begotten breaking violent way Tore entrails fear pain Distorted nether shape grew Transformed inbred enemy Forth issued brandishing fatal dart destroy,6.91,"odious,offspring,thou,seest,Thine,begotten,breaking,violent,way,Tore,entrails,fear,pain,Distorted,nether,shape,grew,Transformed,inbred,enemy,Forth,issued,brandishing,fatal,dart,destroy",0.00,
I fled  and cried out Death ,fled cried Death,10.71,"fled,cried,Death",0.00,
Hell trembled at the hideous name  and sighed From all her caves  and back resounded Death ,Hell trembled hideous sighed caves resounded Death,9.89,"Hell,trembled,hideous,sighed,caves,resounded,Death",0.00,
I fled  but he pursued  and  swifter far  Me overtook  his mother  all dismayed  And  in embraces forcible and foul Engendering with me  of that rape begot These yelling monsters  that with ceaseless cry Surround me  as thou saw  st    hourly conceived And hourly born  with sorrow infinite To me  for  when they list  into the womb That bred them they return  and howl  and gnaw My bowels  their repast  then  bursting forth Afresh  with conscious terrors vex me round  That rest or intermission none I find ,fled pursued swifter far overtook mother dismayed embraces forcible foul Engendering rape begot yelling monsters ceaseless cry Surround thou saw st hourly conceived hourly born sorrow infinite list womb bred return howl gnaw bowels repast bursting forth Afresh conscious terrors vex round rest intermission find,8.25,"fled,pursued,swifter,far,overtook,mother,dismayed,embraces,forcible,foul,Engendering,rape,begot,yelling,monsters,ceaseless,cry,Surround,thou,saw,st,hourly,conceived,hourly,born,sorrow,infinite,list,womb,bred,return,howl,gnaw,bowels,repast,bursting,forth,Afresh,conscious,terrors,vex,round,rest,intermission,find",0.00,
Before mine eyes in opposition sits Grim Death  my son and foe  who set them on  And me  his parent  would full soon devour For want of other prey  but that he knows His end with mine involved  and knows that I Should prove a bitter morsel  and his bane  Whenever that shall be  so Fate pronounced ,eyes opposition sits Grim Death son foe set parent soon devour want prey knows end involved knows prove bitter morsel bane shall Fate pronounced,11.07,"eyes,opposition,sits,Grim,Death,son,foe,set,parent,soon,devour,want,prey,knows,end,involved,knows,prove,bitter,morsel,bane,shall,Fate,pronounced",0.00,
But thou  O father  I forewarn thee  shun His deadly arrow  neither vainly hope To be invulnerable in those bright arms  Through tempered heavenly  for that mortal dint  Save he who reigns above  none can resist ,thou father forewarn thee shun deadly arrow vainly hope invulnerable bright arms tempered heavenly mortal dint Save reigns resist,8.02,"thou,father,forewarn,thee,shun,deadly,arrow,vainly,hope,invulnerable,bright,arms,tempered,heavenly,mortal,dint,Save,reigns,resist",0.00,
She finished  and the subtle Fiend his lore Soon learned  now milder  and thus answered smooth     Dear daughter    since thou claim  st me for thy sire  And my fair son here show  st me  the dear pledge Of dalliance had with thee in Heaven  and joys Then sweet  now sad to mention  through dire change Befallen us unforeseen  unthought   of    know  I come no enemy  but to set free From out this dark and dismal house of pain Both him and thee  and all the heavenly host Of Spirits that  in our just pretences armed  Fell with us from on high ,finished subtle Fiend lore Soon learned milder answered smooth Dear daughter thou claim st thy sire fair son st dear pledge dalliance thee Heaven joys sweet sad mention dire change Befallen unforeseen unthought know come enemy set free dark dismal house pain thee heavenly host Spirits pretences armed Fell high,9.36,"finished,subtle,Fiend,lore,Soon,learned,milder,answered,smooth,Dear,daughter,thou,claim,st,thy,sire,fair,son,st,dear,pledge,dalliance,thee,Heaven,joys,sweet,sad,mention,dire,change,Befallen,unforeseen,unthought,know,come,enemy,set,free,dark,dismal,house,pain,thee,heavenly,host,Spirits,pretences,armed,Fell,high",0.00,
From them I go This uncouth errand sole  and one for all Myself expose  with lonely steps to tread Th  unfounded Deep  and through the void immense To search  with wandering quest  a place foretold Should be    and  by concurring signs  ere now Created vast and round    a place of bliss In the purlieus of Heaven  and therein placed A race of upstart creatures  to supply Perhaps our vacant room  though more removed  Lest Heaven  surcharged with potent multitude  Might hap to move new broils ,uncouth errand sole expose lonely steps tread Th unfounded Deep void immense search wandering quest place foretold concurring signs ere Created vast round place bliss purlieus Heaven placed race upstart creatures supply vacant room removed Lest Heaven surcharged potent multitude hap new broils,8.48,"uncouth,errand,sole,expose,lonely,steps,tread,Th,unfounded,Deep,void,immense,search,wandering,quest,place,foretold,concurring,signs,ere,Created,vast,round,place,bliss,purlieus,Heaven,placed,race,upstart,creatures,supply,vacant,room,removed,Lest,Heaven,surcharged,potent,multitude,hap,new,broils",0.00,
Be this  or aught Than this more secret  now designed  I haste To know  and  this once known  shall soon return  And bring ye to the place where thou and Death Shall dwell at ease  and up and down unseen Wing silently the buxom air  embalmed With odours ,aught secret designed haste know known shall soon return bring ye place thou Death Shall dwell ease unseen Wing silently buxom air embalmed odours,9.45,"aught,secret,designed,haste,know,known,shall,soon,return,bring,ye,place,thou,Death,Shall,dwell,ease,unseen,Wing,silently,buxom,air,embalmed,odours",0.00,
There ye shall be fed and filled Immeasurably  all things shall be your prey ,ye shall fed filled Immeasurably things shall prey,7.79,"ye,shall,fed,filled,Immeasurably,things,shall,prey",0.00,
He ceased  for both seemed highly pleased  and Death Grinned horrible a ghastly smile  to hear His famine should be filled  and blessed his maw Destined to that good hour ,ceased highly pleased Death Grinned horrible ghastly smile hear famine filled blessed maw Destined good hour,8.19,"ceased,highly,pleased,Death,Grinned,horrible,ghastly,smile,hear,famine,filled,blessed,maw,Destined,good,hour",0.00,
No less rejoiced His mother bad  and thus bespake her sire     The key of this infernal Pit  by due And by command of Heaven  s all   powerful King  I keep  by him forbidden to unlock These adamantine gates  against all force Death ready stands to interpose his dart  Fearless to be o  ermatched by living might ,rejoiced mother bad bespake sire key infernal Pit command Heaven powerful King forbidden unlock adamantine gates force Death ready stands interpose dart Fearless ermatched living,9.94,"rejoiced,mother,bad,bespake,sire,key,infernal,Pit,command,Heaven,powerful,King,forbidden,unlock,adamantine,gates,force,Death,ready,stands,interpose,dart,Fearless,ermatched,living",0.00,
But what owe I to his commands above  Who hates me  and hath hither thrust me down Into this gloom of Tartarus profound  To sit in hateful office here confined  Inhabitant of Heaven and heavenly born    Here in perpetual agony and pain  With terrors and with clamours compassed round Of mine own brood  that on my bowels feed ,owe commands hates hath hither thrust gloom Tartarus profound sit hateful office confined Inhabitant Heaven heavenly born perpetual agony pain terrors clamours compassed round brood bowels feed,9.51,"owe,commands,hates,hath,hither,thrust,gloom,Tartarus,profound,sit,hateful,office,confined,Inhabitant,Heaven,heavenly,born,perpetual,agony,pain,terrors,clamours,compassed,round,brood,bowels,feed",0.00,
Thou art my father  thou my author  thou My being gav  st me  whom should I obey But thee ,Thou art father thou author thou gav st obey thee,10.00,"Thou,art,father,thou,author,thou,gav,st,obey,thee",0.00,
Thou wilt bring me soon To that new world of light and bliss  among The gods who live at ease  where I shall reign At thy right hand voluptuous  as beseems Thy daughter and thy darling  without end ,Thou wilt bring soon new world light bliss gods live ease shall reign thy right hand voluptuous beseems Thy daughter thy darling end,7.58,"Thou,wilt,bring,soon,new,world,light,bliss,gods,live,ease,shall,reign,thy,right,hand,voluptuous,beseems,Thy,daughter,thy,darling,end",0.00,
Thus saying  from her side the fatal key  Sad instrument of all our woe  she took  And  towards the gate rolling her bestial train  Forthwith the huge portcullis high up   drew  Which  but herself  not all the Stygian Powers Could once have moved  then in the key   hole turns Th  intricate wards  and every bolt and bar Of massy iron or solid rock with ease Unfastens ,saying fatal key Sad instrument woe took gate rolling bestial train Forthwith huge portcullis high drew Stygian Powers moved key hole turns Th intricate wards bolt bar massy iron solid rock ease Unfastens,8.94,"saying,fatal,key,Sad,instrument,woe,took,gate,rolling,bestial,train,Forthwith,huge,portcullis,high,drew,Stygian,Powers,moved,key,hole,turns,Th,intricate,wards,bolt,bar,massy,iron,solid,rock,ease,Unfastens",0.00,
On a sudden open fly  With impetuous recoil and jarring sound  Th  infernal doors  and on their hinges grate Harsh thunder  that the lowest bottom shook Of Erebus ,sudden open fly impetuous recoil jarring sound Th infernal doors hinges grate Harsh thunder lowest shook Erebus,6.75,"sudden,open,fly,impetuous,recoil,jarring,sound,Th,infernal,doors,hinges,grate,Harsh,thunder,lowest,shook,Erebus",0.00,
She opened  but to shut Excelled her power  the gates wide open stood  That with extended wings a bannered host  Under spread ensigns marching  mibht pass through With horse and chariots ranked in loose array  So wide they stood  and like a furnace   mouth Cast forth redounding smoke and ruddy flame ,opened shut Excelled power gates wide open stood extended wings bannered host spread ensigns marching mibht pass horse chariots ranked loose array wide stood like furnace mouth Cast forth redounding smoke ruddy flame,5.98,"opened,shut,Excelled,power,gates,wide,open,stood,extended,wings,bannered,host,spread,ensigns,marching,mibht,pass,horse,chariots,ranked,loose,array,wide,stood,like,furnace,mouth,Cast,forth,redounding,smoke,ruddy,flame",0.00,
Before their eyes in sudden view appear The secrets of the hoary Deep    a dark Illimitable ocean  without bound  Without dimension  where length  breadth  and height  And time  and place  are lost  where eldest Night And Chaos  ancestors of Nature  hold Eternal anarchy  amidst the noise Of endless wars  and by confusion stand ,eyes sudden view appear secrets hoary Deep dark Illimitable ocean bound dimension length breadth height time place lost eldest Night Chaos ancestors Nature hold Eternal anarchy amidst noise endless wars confusion stand,6.38,"eyes,sudden,view,appear,secrets,hoary,Deep,dark,Illimitable,ocean,bound,dimension,length,breadth,height,time,place,lost,eldest,Night,Chaos,ancestors,Nature,hold,Eternal,anarchy,amidst,noise,endless,wars,confusion,stand",0.00,
